B19001_002E,B19001_003E,B19001_004E,B19001_005E,B19001_006E,B19001_007E,B19001_008E,B19001_009E,B19001_010E,B19001_011E,B19001_012E,B19001_013E,B19001_014E,B19001_015E,B19001_016E,B19001_017E,B01003_001E,B19001_001E,B25010_001E,state,county,tract,block group,GEOID
116,23,42,4,6,35,19,7,0,46,36,33,42,38,53,105,1055,605,1.74,17,031,063100,2,170310631002
56,21,114,81,40,22,24,18,14,19,66,10,7,28,0,6,1392,526,2.65,17,031,841300,2,170318413002
65,0,8,35,24,4,25,96,32,105,75,31,12,27,0,9,1534,548,2.8,17,031,820605,3,170318206053
32,0,35,0,14,0,6,19,28,80,10,128,42,0,0,0,1174,394,2.98,17,031,823806,1,170318238061
69,42,0,60,17,23,0,16,39,47,62,30,52,0,0,0,932,457,2.01,17,031,823806,4,170318238064
0,8,4,50,12,10,6,53,24,34,72,76,64,14,13,11,1280,451,2.84,17,031,824114,2,170318241142
15,0,7,16,0,11,24,32,94,30,0,68,72,33,10,40,1276,452,2.82,17,031,824116,1,170318241161
8,17,64,15,16,23,32,99,29,41,27,20,77,24,12,0,969,504,1.92,17,031,824116,4,170318241164
36,0,40,24,37,62,89,46,64,21,32,216,0,9,13,0,2050,689,2.98,17,031,824116,3,170318241163
142,47,69,16,42,63,88,9,0,127,155,93,0,40,12,34,3127,937,3.33,17,031,020601,2,170310206012
0,0,0,0,0,11,0,22,0,27,12,23,42,42,63,151,1190,393,3.03,17,031,803603,4,170318036034
11,26,27,10,10,0,0,101,36,91,120,94,75,56,110,74,1219,841,1.45,17,031,071400,3,170310714003
64,0,77,0,0,0,0,0,0,43,27,95,28,15,46,35,496,430,1.15,17,031,071500,5,170310715005
0,10,0,0,0,10,0,9,0,14,70,23,0,29,27,79,605,271,2.23,17,031,071800,2,170310718002
39,0,0,20,40,0,18,0,23,149,38,98,103,0,21,99,895,648,1.38,17,031,080100,6,170310801006
76,0,0,12,0,0,12,12,0,0,58,92,115,29,44,216,1308,666,1.96,17,031,080300,4,170310803004
24,0,0,21,12,0,15,0,0,11,0,41,74,26,65,85,915,374,2.44,17,031,080300,3,170310803003
275,59,83,127,23,0,0,27,0,57,101,135,112,0,0,93,1380,1092,1.26,17,031,081000,6,170310810006
21,28,0,36,5,10,0,33,0,12,0,9,0,0,0,0,322,154,2.09,17,031,431301,1,170314313011
72,69,25,52,95,56,79,84,50,122,123,187,103,50,40,27,3259,1234,2.64,17,031,802505,3,170318025053
48,70,13,16,88,86,59,42,12,95,154,168,32,12,0,0,2768,895,3.09,17,031,802505,1,170318025051
13,8,32,34,8,28,16,12,10,45,96,104,53,59,13,24,1575,555,2.84,17,031,640400,1,170316404001
288,6,0,28,8,35,0,52,0,0,38,0,44,0,0,0,1821,499,3.64,17,031,827300,2,170318273002
11,12,26,45,8,36,27,32,60,23,57,105,31,0,11,0,1338,484,2.75,17,031,828503,1,170318285031
48,0,15,0,60,38,15,0,12,37,67,99,37,0,6,0,1479,434,3.38,17,031,828503,2,170318285032
22,8,21,29,23,16,24,8,21,54,35,217,130,18,18,33,2078,677,3.07,17,031,640400,2,170316404002
70,27,27,26,41,16,47,40,0,35,86,114,37,14,28,32,815,640,1.27,17,031,070200,3,170310702003
178,17,18,32,42,39,4,0,31,9,21,25,8,9,28,16,872,477,1.77,17,031,830700,4,170318307004
167,55,33,0,50,9,35,23,32,27,13,52,0,29,26,3,1323,554,1.88,17,031,830700,3,170318307003
11,10,11,6,23,11,14,10,47,31,26,51,76,0,38,0,1120,365,3.07,17,031,828201,3,170318282013
38,0,21,18,11,0,45,22,0,12,83,29,40,21,0,0,835,340,2.46,17,031,828201,2,170318282012
38,64,0,74,39,40,55,81,42,48,89,65,64,96,54,30,2335,879,2.66,17,031,828201,1,170318282011
0,9,0,0,5,7,8,0,8,10,0,34,54,10,48,98,842,291,2.89,17,031,809600,1,170318096001
32,0,22,9,24,53,70,39,12,12,71,25,0,9,43,46,1812,467,3.4,17,031,809600,2,170318096002
0,24,0,27,16,0,17,8,25,27,67,39,23,17,14,0,829,304,2.73,17,031,809600,3,170318096003
42,38,22,51,38,40,61,40,46,111,119,76,122,28,49,55,2491,938,2.65,17,031,810400,3,170318104003
0,33,0,0,0,37,11,0,10,11,10,39,62,29,53,17,777,312,2.49,17,031,810400,1,170318104001
0,0,0,37,8,0,38,0,0,11,45,56,95,25,57,99,1141,471,2.42,17,031,810400,2,170318104002
51,0,9,8,10,21,17,11,0,31,8,113,35,0,73,18,972,405,2.4,17,031,810400,4,170318104004
18,27,70,17,52,53,8,24,13,47,45,50,89,39,0,0,1467,552,2.65,17,031,810600,1,170318106001
42,95,0,31,14,0,17,111,32,97,64,57,34,31,48,21,1926,694,2.78,17,031,810600,2,170318106002
82,46,28,36,0,63,78,64,39,126,84,52,24,0,0,10,1325,732,1.81,17,031,810600,3,170318106003
15,0,58,0,39,0,0,64,41,0,36,36,29,0,0,0,703,318,2.21,17,031,810900,4,170318109004
0,0,0,16,0,68,0,22,0,54,0,56,17,41,16,10,741,300,2.47,17,031,810900,3,170318109003
37,44,0,20,63,27,149,26,45,32,61,70,93,0,0,43,1811,710,2.55,17,031,810900,2,170318109002
25,0,11,0,16,0,21,77,33,23,55,28,45,15,34,0,1241,383,3.24,17,031,810900,5,170318109005
0,9,9,6,21,11,12,20,40,45,46,41,55,0,36,18,1479,369,4.01,17,031,811301,3,170318113013
0,7,22,7,10,29,47,41,8,12,34,95,40,0,5,9,1381,366,3.76,17,031,811301,4,170318113014
46,45,82,58,105,44,47,57,63,13,84,72,29,7,6,0,2446,758,3.23,17,031,811302,2,170318113022
23,30,0,16,37,21,29,16,29,51,103,189,34,20,4,0,1908,602,3.16,17,031,431200,1,170314312001
34,0,20,0,12,23,0,0,0,41,31,49,0,35,51,15,1460,311,4.27,17,031,020200,2,170310202002
257,46,119,30,26,59,9,19,11,68,24,8,0,17,4,8,1224,705,1.74,17,031,420100,1,170314201001
176,69,113,19,2,9,8,31,5,10,59,49,7,24,24,4,1216,609,2.0,17,031,420400,1,170314204001
0,0,0,0,0,0,54,0,0,29,15,73,23,25,0,0,644,219,2.94,17,031,460500,5,170314605005
36,0,57,77,13,0,3,74,14,47,23,0,16,10,0,0,1003,370,2.71,17,031,460500,3,170314605003
46,45,52,9,50,80,55,46,62,15,32,30,0,0,0,13,1085,535,2.03,17,031,460500,7,170314605007
13,0,46,13,30,0,0,30,0,49,82,0,0,0,0,0,613,263,2.33,17,031,460500,4,170314605004
14,4,16,59,13,0,22,14,0,0,30,34,40,14,0,18,565,278,2.03,17,031,242900,2,170312429002
0,0,0,34,9,89,15,32,26,15,32,9,19,1,0,13,880,294,2.99,17,031,570400,2,170315704002
15,30,20,26,0,0,41,22,9,25,30,53,11,31,49,0,859,362,2.37,17,031,822302,2,170318223022
60,0,0,0,8,24,7,0,15,20,50,84,24,0,9,10,925,311,2.97,17,031,822302,4,170318223024
19,50,44,14,24,15,17,8,15,8,60,43,36,29,66,0,1591,448,2.9,17,031,822302,1,170318223021
28,0,19,23,9,8,48,20,0,37,50,28,45,38,29,41,1053,423,2.07,17,031,823903,1,170318239031
5,0,8,0,0,0,16,0,9,9,67,39,8,32,104,48,1145,345,3.32,17,031,823903,2,170318239032
68,43,10,50,8,13,29,12,10,29,120,37,22,35,0,18,1496,504,2.95,17,031,825600,3,170318256003
47,0,14,21,20,8,0,6,0,11,24,11,42,0,0,0,773,204,3.79,17,031,825600,4,170318256004
102,68,60,26,63,40,114,45,8,64,79,81,14,16,0,0,2203,780,2.82,17,031,825600,2,170318256002
13,0,16,0,0,7,15,17,24,33,45,82,16,61,29,38,1345,396,3.4,17,031,828401,2,170318284012
0,0,24,18,16,0,0,17,7,15,26,32,20,24,30,16,661,245,2.7,17,031,828401,3,170318284013
9,26,0,17,25,9,33,9,18,26,67,79,95,44,35,20,1456,512,2.84,17,031,805202,3,170318052023
143,63,36,46,53,106,54,8,0,95,84,72,9,29,12,0,1523,810,1.85,17,031,430700,1,170314307001
42,27,24,10,6,5,6,5,30,56,31,53,26,37,0,6,972,364,2.67,17,031,490400,1,170314904001
21,36,31,85,31,24,24,25,21,50,20,44,0,0,0,0,963,412,2.34,17,031,811702,1,170318117021
24,8,27,15,5,20,64,40,25,0,179,66,103,39,45,7,2194,667,3.29,17,031,811702,3,170318117023
30,54,0,28,27,47,0,47,19,89,73,32,17,20,21,13,1285,517,2.47,17,031,816000,1,170318160001
0,12,33,8,15,118,0,19,10,84,50,44,21,43,79,23,1032,559,1.82,17,031,816000,3,170318160003
11,0,17,9,8,21,0,21,6,74,21,7,5,24,8,0,948,232,4.09,17,031,251200,2,170312512002
20,0,8,78,0,0,6,0,21,5,23,25,0,6,6,0,617,198,3.12,17,031,251200,3,170312512003
10,6,61,0,15,26,25,18,17,68,11,0,0,0,0,0,1185,257,4.61,17,031,611500,1,170316115001
0,12,0,4,19,11,13,5,0,0,0,14,0,0,0,0,150,78,1.92,17,031,611700,2,170316117002
37,16,13,27,25,0,0,0,19,12,12,0,0,0,0,0,675,161,4.19,17,031,611700,3,170316117003
84,11,5,45,8,31,65,4,22,72,29,7,48,12,0,14,1556,457,3.4,17,031,620200,2,170316202002
34,16,70,42,41,28,45,22,41,33,0,52,0,0,0,0,1322,424,3.12,17,031,630900,2,170316309002
84,36,0,0,0,0,0,0,0,78,45,97,18,0,0,0,1462,358,4.08,17,031,650200,4,170316502004
0,0,0,0,0,0,0,23,23,0,0,30,29,12,26,0,651,143,4.55,17,031,650200,5,170316502005
41,17,29,10,42,42,27,98,9,0,45,90,0,22,0,0,1208,472,2.56,17,031,650200,3,170316502003
9,0,0,0,38,51,99,22,42,50,0,54,15,23,0,0,1570,403,3.9,17,031,650200,1,170316502001
101,19,59,11,5,25,19,19,0,40,40,23,24,0,0,0,1322,385,3.43,17,031,660700,2,170316607002
63,0,5,11,43,8,33,0,16,39,10,29,10,0,0,0,1355,267,4.45,17,031,660700,1,170316607001
91,18,45,45,30,24,17,21,46,16,15,32,30,0,6,9,1416,445,2.95,17,031,660900,3,170316609003
125,51,80,62,18,29,31,28,0,41,34,22,0,0,23,0,1803,544,3.31,17,031,660900,1,170316609001
0,34,41,20,40,0,0,0,0,72,18,48,47,0,15,0,937,335,2.8,17,031,814800,4,170318148004
49,21,140,49,70,25,33,9,17,83,38,28,31,19,0,0,2689,612,4.39,17,031,300800,2,170313008002
90,9,12,32,21,0,26,18,21,72,26,130,129,65,141,110,2235,902,2.48,17,031,061200,1,170310612001
36,0,14,14,25,4,7,58,15,99,86,78,95,96,79,100,1859,806,2.31,17,031,061500,1,170310615001
13,0,0,27,8,9,0,18,0,11,0,90,71,96,103,172,1415,618,2.29,17,031,062900,1,170310629001
0,19,40,7,29,28,0,0,0,54,34,59,88,13,35,157,1146,563,2.04,17,031,062900,2,170310629002
45,0,0,0,0,31,0,7,18,69,86,55,56,56,120,124,1615,667,2.42,17,031,062900,3,170310629003
19,8,36,23,0,43,0,23,9,47,27,36,15,43,21,0,908,350,2.59,17,031,210700,1,170312107001
33,78,55,17,42,57,8,28,30,24,54,85,30,73,45,10,1725,669,2.58,17,031,210700,3,170312107003
61,0,66,0,97,7,8,65,32,50,45,28,46,29,18,27,1345,579,2.32,17,031,210700,2,170312107002
18,30,6,62,0,46,17,0,0,37,57,41,0,0,0,0,1094,314,3.48,17,031,221100,3,170312211003
34,63,39,56,20,10,31,51,9,90,181,126,21,9,50,9,2003,799,2.25,17,031,221100,1,170312211001
83,89,45,98,40,54,45,21,33,54,28,89,22,20,55,6,1713,782,2.18,17,031,221100,2,170312211002
30,55,0,19,43,51,68,0,4,40,34,25,23,41,63,28,1331,524,2.54,17,031,221200,1,170312212001
50,28,42,7,26,16,51,0,29,32,70,108,47,66,56,77,1324,705,1.87,17,031,063000,1,170310630001
36,18,15,0,0,14,16,0,15,18,18,31,69,79,18,76,940,423,2.21,17,031,071200,1,170310712001
96,43,64,26,35,18,41,22,23,49,50,0,14,9,0,0,1483,490,2.96,17,031,260300,1,170312603001
74,27,19,20,20,21,8,19,0,14,43,8,9,15,10,0,1220,307,3.97,17,031,261000,2,170312610002
184,114,66,66,55,26,10,21,0,66,25,30,0,0,0,16,1929,679,2.84,17,031,270500,1,170312705001
89,72,37,25,44,5,17,36,0,10,35,18,18,8,0,0,1286,414,3.11,17,031,271500,1,170312715001
57,29,0,22,28,57,26,29,0,27,39,0,14,0,0,0,1519,328,4.63,17,031,230600,4,170312306004
64,19,9,34,10,48,28,62,0,48,32,15,0,12,18,0,1558,399,3.9,17,031,230600,2,170312306002
26,25,0,8,17,10,8,7,18,98,51,149,150,49,31,187,1900,834,2.27,17,031,071000,2,170310710002
16,4,11,12,0,10,5,5,0,21,9,48,19,0,0,0,407,160,2.52,17,031,480300,2,170314803002
31,6,0,35,16,14,22,11,32,40,62,87,80,21,97,143,1610,697,2.31,17,031,051000,1,170310510001
0,37,29,19,4,0,38,39,13,15,41,53,68,66,25,133,1571,580,2.71,17,031,051400,1,170310514001
0,0,13,10,11,50,0,11,0,24,7,28,25,40,9,23,622,251,2.48,17,031,090100,3,170310901003
19,13,9,11,0,8,0,8,24,0,21,25,38,22,27,12,503,237,2.12,17,031,090100,4,170310901004
10,11,19,11,0,17,0,13,31,55,56,33,20,7,56,35,1097,374,2.93,17,031,090100,2,170310901002
55,45,90,13,2,46,92,32,0,45,32,101,50,32,19,0,2202,654,3.37,17,031,200100,3,170312001003
40,9,24,6,17,31,66,42,0,43,48,106,53,38,42,31,1347,596,2.25,17,031,160900,1,170311609001
10,18,5,13,44,62,0,6,30,15,16,15,13,29,45,87,925,408,2.27,17,031,160900,2,170311609002
4,39,6,13,9,0,6,0,2,36,11,72,53,28,15,64,1027,358,2.87,17,031,220300,2,170312203002
10,40,38,26,38,17,4,17,12,22,48,19,19,0,0,0,1135,310,3.66,17,031,630100,1,170316301001
41,19,0,9,0,18,14,48,7,71,18,62,20,54,0,0,1308,381,3.43,17,031,817101,4,170318171014
14,24,9,28,43,0,35,15,0,48,25,59,6,16,11,0,1135,333,3.41,17,031,817200,2,170318172002
44,0,26,15,11,0,28,0,32,0,3,9,6,0,0,0,412,174,2.37,17,031,817200,4,170318172004
18,56,7,29,21,18,23,0,0,53,24,51,0,16,13,0,1039,329,3.13,17,031,817400,1,170318174001
9,6,24,13,19,9,0,0,29,36,41,67,77,12,5,10,1102,357,3.07,17,031,817400,2,170318174002
35,0,0,10,0,9,0,16,0,7,59,37,49,33,102,103,1310,460,2.85,17,031,819900,2,170318199002
0,8,0,8,9,0,0,0,0,41,9,20,9,58,26,109,1108,297,3.73,17,031,819900,3,170318199003
0,11,0,22,83,39,0,31,8,57,58,37,21,0,30,49,1610,446,3.6,17,031,820501,4,170318205014
0,12,46,0,0,13,8,17,46,111,63,60,62,51,52,0,1683,541,3.11,17,031,820501,5,170318205015
146,48,12,0,98,81,51,0,0,93,0,15,0,13,0,0,1136,557,2.04,17,031,730201,3,170317302013
13,26,128,141,64,96,57,74,43,45,18,0,59,0,0,0,2036,764,2.66,17,031,730201,4,170317302014
14,60,38,50,20,73,0,0,0,55,7,36,8,6,0,13,925,380,2.43,17,031,730201,1,170317302011
0,0,26,19,9,12,0,32,57,81,0,35,27,14,0,14,837,326,2.57,17,031,730201,5,170317302015
12,30,0,35,42,57,13,0,0,8,12,32,17,0,0,12,890,270,3.27,17,031,730201,2,170317302012
37,44,37,59,52,31,25,16,34,21,46,38,85,64,0,10,2193,599,3.53,17,031,580502,3,170315805023
7,22,22,20,17,84,11,8,0,39,0,97,0,10,0,0,1275,337,3.78,17,031,580502,1,170315805021
148,27,13,27,101,30,69,15,0,0,57,10,43,0,0,0,993,540,1.84,17,031,030101,1,170310301011
0,61,12,39,0,0,19,7,62,0,8,40,17,26,7,0,919,298,3.07,17,031,160601,2,170311606012
69,0,0,45,44,7,18,20,7,63,23,56,18,50,8,23,1441,451,3.2,17,031,160601,1,170311606011
23,0,25,13,70,28,16,41,61,0,28,18,0,28,6,0,1281,357,3.59,17,031,210501,1,170312105011
14,0,0,0,35,0,0,41,82,46,52,157,76,0,13,0,1627,516,3.15,17,031,804509,1,170318045091
0,0,0,0,0,9,10,4,34,28,66,33,0,22,0,21,1041,227,4.59,17,031,804510,2,170318045102
32,8,8,0,21,0,20,36,15,0,67,77,14,23,35,9,1688,365,4.62,17,031,804510,4,170318045104
18,40,0,0,13,32,0,21,0,21,51,93,73,0,6,0,1278,368,3.47,17,031,804510,1,170318045101
0,0,5,42,0,32,6,0,0,15,37,96,36,0,34,32,1663,335,4.96,17,031,804404,1,170318044041
70,0,28,0,10,11,0,15,0,56,29,66,117,67,46,18,1558,533,2.81,17,031,804404,3,170318044043
79,55,53,21,70,81,48,19,67,101,44,44,66,15,16,9,1854,788,2.35,17,031,830600,2,170318306002
46,42,28,8,42,24,18,40,14,82,100,139,0,36,36,59,1171,714,1.64,17,031,830800,3,170318308003
51,0,2,7,0,27,29,11,7,14,55,31,66,0,0,0,520,300,1.73,17,031,830800,2,170318308002
19,34,36,53,0,29,43,39,18,22,65,57,8,14,0,9,962,446,2.16,17,031,830600,3,170318306003
17,46,18,0,12,0,8,3,32,49,19,48,52,4,11,24,965,343,2.76,17,031,830600,1,170318306001
16,13,0,67,0,16,32,0,0,12,45,4,0,3,0,0,670,208,3.22,17,031,813801,1,170318138011
99,63,15,50,0,34,33,23,81,44,266,166,158,0,27,41,3384,1100,3.08,17,031,803605,4,170318036054
23,0,5,9,0,39,0,0,0,19,20,35,6,26,8,16,370,206,1.8,17,031,243400,2,170312434002
124,46,83,26,55,24,41,59,0,59,22,51,24,0,16,8,1806,638,2.71,17,031,230900,2,170312309002
0,32,53,3,34,53,3,6,9,13,54,30,139,31,44,97,1340,601,2.23,17,031,240600,1,170312406001
10,0,19,22,7,8,26,25,14,17,61,120,15,35,131,40,1106,550,2.0,17,031,243400,3,170312434003
41,16,41,31,29,0,5,10,17,56,20,40,11,12,0,7,1182,336,3.52,17,031,250200,2,170312502002
70,35,23,23,58,0,39,0,0,68,24,28,0,0,0,0,1074,368,2.92,17,031,250700,1,170312507001
0,18,7,6,41,9,48,11,44,8,50,21,74,0,0,0,1025,337,3.04,17,031,820901,4,170318209014
18,37,16,51,28,36,0,0,26,34,8,59,29,0,29,0,1104,371,2.98,17,031,820901,2,170318209012
14,0,7,10,34,7,9,18,88,73,28,15,4,0,0,0,1161,307,3.78,17,031,820901,3,170318209013
10,0,19,18,0,0,8,53,29,42,59,75,28,0,0,0,1038,341,3.04,17,031,822000,5,170318220005
0,0,49,0,26,47,31,11,0,30,49,9,8,0,0,0,504,260,1.94,17,031,822000,2,170318220002
0,25,13,12,30,10,0,10,14,86,17,106,85,0,0,0,1100,408,2.7,17,031,823001,3,170318230013
97,41,86,35,23,27,64,0,15,63,0,57,87,59,0,0,1116,654,1.71,17,031,823001,5,170318230015
0,0,33,23,29,40,0,0,80,33,56,85,106,32,33,0,1619,550,2.94,17,031,823002,4,170318230024
56,0,0,0,31,0,0,35,0,34,63,76,0,0,46,24,1076,365,2.95,17,031,823002,2,170318230022
18,20,18,16,0,0,14,0,103,82,95,95,42,0,0,20,1296,523,2.36,17,031,823002,1,170318230021
0,10,31,27,9,6,8,21,0,8,17,32,16,23,0,0,568,208,2.73,17,031,823101,3,170318231013
0,0,8,18,11,59,0,0,56,16,27,98,76,20,35,0,1204,424,2.84,17,031,823101,5,170318231015
10,0,19,59,22,8,30,20,0,9,0,49,20,9,8,9,835,272,3.07,17,031,823101,4,170318231014
28,30,91,131,104,103,16,32,32,62,38,76,26,82,0,0,1709,851,2.01,17,031,823302,3,170318233023
0,14,17,76,0,32,62,59,58,153,92,177,100,52,13,0,2696,905,2.98,17,031,823302,2,170318233022
0,13,19,18,11,59,8,38,0,59,100,105,81,0,32,0,1494,543,2.75,17,031,823703,2,170318237032
237,65,28,36,0,12,0,9,14,72,117,143,115,147,99,205,2672,1299,1.75,17,031,833100,3,170318331003
75,0,14,0,126,10,42,30,0,90,96,214,162,167,308,451,3211,1785,1.78,17,031,833100,1,170318331001
159,14,49,9,14,0,0,0,0,0,41,43,88,118,79,120,1534,734,1.99,17,031,833100,2,170318331002
79,54,50,16,32,11,17,32,0,50,31,198,61,81,140,114,2033,966,1.56,17,031,839100,2,170318391002
223,20,37,26,45,0,34,48,27,82,269,205,104,63,117,251,3233,1551,1.64,17,031,839100,1,170318391001
22,24,29,14,30,15,30,19,21,66,141,175,68,65,90,65,2361,874,2.69,17,031,803016,1,170318030161
28,25,11,45,19,38,69,42,44,91,117,109,105,53,26,13,1457,835,1.74,17,031,802403,1,170318024031
5,0,11,5,16,12,15,38,61,12,68,62,55,10,37,63,1329,470,2.83,17,031,802607,1,170318026071
0,6,16,46,44,30,50,106,45,81,111,170,88,16,82,99,2319,990,2.34,17,031,803012,1,170318030121
29,0,27,58,8,44,45,27,0,23,88,152,18,9,18,0,1942,546,3.55,17,031,804715,2,170318047152
93,20,14,0,19,10,24,37,44,78,39,119,36,0,38,36,1068,607,1.76,17,031,804108,1,170318041081
51,15,47,61,59,10,33,107,27,132,163,382,211,61,24,27,2747,1410,1.95,17,031,804108,2,170318041082
48,28,54,27,46,31,9,10,27,29,39,48,53,61,110,65,1562,685,2.28,17,031,803701,2,170318037012
45,5,0,48,40,5,9,54,25,54,83,55,69,19,57,58,1096,626,1.75,17,031,803701,1,170318037011
6,9,17,72,6,30,26,28,12,36,0,72,0,32,12,0,1144,358,3.18,17,031,650301,1,170316503011
33,0,16,16,10,87,12,18,21,83,35,71,50,30,35,0,1921,517,3.72,17,031,650301,2,170316503012
79,37,41,0,45,6,17,9,14,0,15,6,0,0,0,0,743,269,2.76,17,031,671600,2,170316716002
7,16,18,0,0,33,14,0,0,11,14,7,0,0,0,0,386,120,3.22,17,031,671600,3,170316716003
13,0,13,17,12,8,16,12,0,21,19,20,0,0,5,14,424,170,2.42,17,031,672000,4,170316720004
8,11,21,21,7,26,24,24,10,42,79,49,23,22,0,0,1787,367,4.87,17,031,672000,1,170316720001
10,18,37,0,4,3,0,0,5,31,17,25,32,20,27,5,731,234,3.12,17,031,710700,4,170317107004
57,86,10,41,102,13,29,0,0,0,15,56,12,26,0,0,873,447,1.95,17,031,710700,3,170317107003
165,39,50,47,4,10,31,27,11,10,18,9,20,22,33,22,1611,518,3.11,17,031,710900,2,170317109002
91,32,24,52,33,5,16,12,4,3,16,0,7,0,0,0,880,295,2.98,17,031,710900,1,170317109001
12,78,9,9,10,0,9,39,0,54,81,98,115,108,32,36,2294,690,2.56,17,031,830202,1,170318302021
60,19,19,24,50,67,13,49,0,43,35,6,10,54,6,0,823,455,1.81,17,031,828402,3,170318284023
0,0,34,0,10,7,15,10,15,19,33,42,47,17,38,9,715,296,2.32,17,031,828601,1,170318286011
15,21,18,24,9,32,0,23,9,12,56,174,26,82,17,18,1543,536,2.88,17,031,828601,4,170318286014
11,14,33,0,0,0,35,12,0,113,100,229,63,0,19,13,1718,642,2.67,17,031,830003,1,170318300031
0,12,41,27,60,0,78,18,0,62,42,171,120,33,61,0,2078,725,2.87,17,031,830003,2,170318300032
0,30,7,7,16,35,23,0,0,32,21,53,51,41,26,0,1038,342,3.04,17,031,830100,2,170318301002
64,6,17,46,0,49,48,39,53,31,77,139,64,46,38,6,2268,723,3.14,17,031,830100,1,170318301001
31,88,24,95,38,16,49,47,0,43,83,21,0,19,0,0,1172,554,2.06,17,031,830300,3,170318303003
129,48,34,34,53,0,38,30,0,17,143,147,21,0,0,0,1645,694,2.37,17,031,830300,1,170318303001
37,0,34,24,32,0,12,24,11,21,112,14,10,25,0,0,1015,356,2.85,17,031,640300,2,170316403002
13,19,11,61,0,0,24,0,0,42,34,113,43,0,39,0,1314,399,3.28,17,031,640300,5,170316403005
0,0,74,0,44,13,0,0,0,40,87,108,75,43,111,0,1839,595,3.09,17,031,640300,4,170316403004
44,6,7,8,0,20,0,0,21,15,22,0,20,0,0,0,601,163,3.69,17,031,681200,4,170316812004
66,44,43,17,8,3,9,0,0,41,0,32,0,0,0,0,635,263,2.41,17,031,681200,3,170316812003
36,16,45,37,52,44,0,7,15,0,0,5,0,0,7,0,697,264,2.64,17,031,711000,3,170317110003
110,7,45,72,42,41,17,8,0,100,31,40,8,8,0,0,1533,529,2.9,17,031,711000,2,170317110002
13,5,4,18,0,0,0,4,0,18,15,22,61,11,50,136,1086,357,3.04,17,031,800600,2,170318006002
0,0,0,0,25,12,50,16,0,67,18,79,96,44,0,0,1241,407,3.04,17,031,804305,2,170318043052
0,0,32,37,23,36,50,93,59,48,159,113,123,56,26,101,2665,956,2.79,17,031,804305,4,170318043054
0,0,13,57,63,20,15,0,22,29,94,105,107,0,51,0,1953,576,3.39,17,031,804305,3,170318043053
27,14,14,63,7,27,0,0,8,37,9,0,0,0,18,0,745,224,3.33,17,031,681100,2,170316811002
93,49,31,22,18,16,0,37,9,4,0,43,0,0,0,0,921,322,2.86,17,031,681300,2,170316813002
49,16,57,6,0,22,3,11,22,20,19,5,0,0,0,0,711,230,3.09,17,031,681300,3,170316813003
73,49,24,44,16,22,18,0,0,39,6,4,0,0,0,0,777,295,2.63,17,031,681300,1,170316813001
0,78,15,54,39,0,42,38,42,0,40,74,25,35,0,74,1382,556,2.49,17,031,819400,2,170318194002
12,0,11,0,11,0,0,19,13,15,23,0,51,43,76,0,769,274,2.81,17,031,819400,3,170318194003
0,16,18,0,0,69,0,0,0,37,15,37,60,99,21,35,1219,407,3.0,17,031,819400,4,170318194004
0,0,0,36,26,15,19,34,0,0,41,48,48,9,12,13,688,301,2.29,17,031,819400,5,170318194005
44,0,14,0,26,16,0,12,0,22,11,174,6,0,46,0,1174,371,3.16,17,031,819400,1,170318194001
21,54,91,73,21,32,31,90,20,115,79,29,48,23,35,36,2054,798,2.57,17,031,210900,1,170312109001
0,56,0,8,22,6,9,27,12,11,34,87,19,62,16,36,1169,405,2.89,17,031,210900,2,170312109002
105,32,28,48,18,9,59,4,0,40,5,44,0,0,4,0,1266,396,3.2,17,031,260200,1,170312602001
0,9,43,25,34,0,12,45,0,0,22,61,82,18,27,12,1270,390,3.26,17,031,815500,5,170318155005
12,0,14,60,0,36,12,0,0,30,47,10,38,0,0,31,862,290,2.97,17,031,815500,7,170318155007
0,71,13,15,0,0,12,61,0,76,47,39,0,0,20,0,876,354,2.47,17,031,815500,2,170318155002
0,0,29,32,26,26,0,0,0,111,23,136,40,35,67,0,1517,525,2.89,17,031,815500,1,170318155001
38,46,50,0,14,0,0,34,9,32,64,12,60,0,0,0,1398,359,3.89,17,031,815500,3,170318155003
41,9,55,45,24,10,21,0,52,44,85,26,27,32,10,0,1058,481,2.2,17,031,818000,2,170318180002
10,17,54,11,57,0,38,21,9,60,90,95,58,24,8,36,1571,588,2.66,17,031,818000,3,170318180003
43,9,57,32,24,25,6,41,21,52,99,116,41,19,9,10,1974,604,3.27,17,031,822900,1,170318229001
0,0,14,12,0,35,13,10,0,31,22,90,56,48,13,114,1336,458,2.92,17,031,110100,5,170311101005
7,28,74,17,20,41,0,15,54,24,0,14,0,8,0,4,940,306,3.07,17,031,230600,6,170312306006
0,54,38,47,91,84,17,29,13,32,60,23,35,52,15,0,1864,590,3.16,17,031,190900,1,170311909001
27,32,5,13,36,30,13,40,10,0,51,24,0,0,12,0,1070,293,3.65,17,031,200300,2,170312003002
24,0,0,26,0,23,15,40,65,27,10,12,14,26,11,41,1000,334,2.99,17,031,110100,4,170311101004
47,0,71,15,28,66,33,6,15,74,72,181,60,19,0,17,1631,704,2.31,17,031,110200,1,170311102001
44,80,57,42,48,25,17,45,47,39,59,80,23,24,47,0,2747,677,4.06,17,031,814300,2,170318143002
27,101,27,15,53,39,24,52,41,16,39,53,58,38,26,67,1375,676,2.03,17,031,815900,1,170318159001
